order_id,stu_account,date,stu_address,phone_number,order_amount,in_delivery
o97348768,t10001568,2021/6/17,21082,51143788,8,F
o59759837,t10004287,2021/1/7,31971,81507564,2,T
o62308726,t10002758,2021/6/28,20302,89681485,4,T
o29874956,t10007379,2021/5/28,22511,70660800,2,F
o95436677,t10008721,2021/10/4,43079,54208572,6,T
o67230941,t10004518,2020/10/23,77513,12251651,9,T
o84884823,t10007785,2021/11/28,23170,98829844,1,F
o29692658,t10003472,2021/11/12,13767,24505810,5,F
o35286821,t10007142,2021/1/2,96391,63520748,2,T
o34691733,t10009078,2021/11/22,10861,71954991,5,F
o78886753,t10009218,2021/10/13,32270,51595607,10,F
o30199225,t10012290,2021/11/30,31472,69962548,1,F
o50963538,t10009175,2020/5/31,87638,23439252,1,T
o67337952,t10002977,2020/4/23,67171,47220366,8,F
o36568574,t10006245,2020/7/11,63169,43466523,10,T
o61168038,t10009581,2021/3/19,81480,31881718,7,F
o97017525,t10002203,2020/11/9,40478,55413172,6,T
o70780469,t10009484,2021/4/26,56542,29323745,6,T
o61549990,t10001558,2021/1/15,34105,67089976,1,T
o20352257,t10010453,2021/5/5,10823,84403956,7,T
o65001223,t10007297,2019/12/21,59806,70777597,8,F
o44102509,t10011581,2021/4/7,67044,27903802,10,T
o86082798,t10002767,2021/10/17,29020,25648981,4,F
o94388802,t10005131,2021/8/20,31248,95760510,8,F
o24886868,t10005902,2020/12/15,23885,46609567,10,T
o73456169,t10000896,2020/5/8,43151,30406905,1,F
o83527136,t10009457,2021/7/9,85370,48697950,8,F
o45864465,t10005328,2020/5/23,40311,27568273,3,T
o63106025,t10011316,2021/7/26,77842,14279430,2,F
o86927866,t10001180,2020/11/15,76873,53573352,4,T
o85664495,t10011470,2021/1/16,38152,27896938,4,F
o54366638,t10001024,2020/2/25,85082,74656748,4,F
o89323571,t10007707,2020/8/11,69210,26317774,4,T
o80809560,t10010746,2020/7/2,40885,61722526,9,T
o17594561,t10009703,2020/8/10,69933,18922918,6,T
o26647981,t10003145,2020/10/9,73483,20067532,5,T
o83602789,t10005180,2020/9/10,62190,82224147,7,F
o83681868,t10009934,2020/10/15,91127,61774994,5,T
o72027794,t10001021,2021/10/19,68046,21831992,4,F
o95025059,t10003237,2020/5/14,35346,41754731,10,T
o98204911,t10007963,2020/4/19,96118,26006535,10,F
o77270811,t10004412,2020/1/19,74057,99388138,1,T
o58377554,t10003993,2021/1/8,28401,57522686,8,F
o91333407,t10010238,2020/11/10,48189,51619085,5,F
o85808623,t10009187,2021/10/9,93512,21074000,6,T
o21392607,t10007981,2020/1/7,99955,53848709,4,F
o70508290,t10012555,2020/4/28,43235,63620322,4,F
o96022190,t10010738,2021/1/24,16419,46829046,8,F
o31766350,t10004037,2020/11/7,53441,41563863,4,F
o32199345,t10010847,2020/5/15,82862,19631819,10,F
o82861044,t10000838,2020/1/10,72683,21959879,3,F
o17039300,t10008104,2021/2/23,43831,54578172,9,T
o83894385,t10012028,2020/1/10,13044,29371071,2,F
o46694221,t10000697,2020/11/29,57999,26791259,2,F
o52869373,t10000231,2020/4/30,73884,46645469,9,F
o56517584,t10007110,2020/3/8,79370,93336039,7,F
o27356967,t10009089,2021/10/6,72658,61398719,10,F
o27026015,t10008374,2021/12/3,74248,23157710,6,T
o67191641,t10007530,2020/5/1,80701,81215234,4,F
o65959672,t10005288,2021/6/14,57261,32706652,4,T
o43988755,t10010437,2021/2/10,56574,71574524,5,T
o68250350,t10004427,2021/8/17,23432,17208938,3,T
o29819654,t10002737,2020/6/24,89014,36636068,4,T
o99150222,t10002301,2021/10/9,38538,31903887,9,T
o28473029,t10010644,2020/8/17,49005,85636360,6,T
o88299320,t10009987,2021/9/12,33534,63054228,10,T
o11211282,t10005131,2021/10/29,86682,64765605,8,F
o83085241,t10003131,2021/1/13,62103,32699117,2,T
o19395935,t10011559,2020/7/5,12901,75214936,3,T
o51599451,t10009172,2021/6/8,41380,69755954,5,F
o86313047,t10001313,2021/9/27,50854,49109156,8,T
o75609248,t10002217,2021/3/28,45116,89301690,9,T
o16954489,t10002862,2020/1/31,15827,43844406,3,T
o74042469,t10006572,2021/1/31,89158,37561212,6,F
o26962019,t10009086,2021/6/12,71324,56140341,5,F
o49521223,t10000413,2021/6/12,49501,83043113,7,F
o31967940,t10007783,2021/1/29,82488,72968351,7,T
o57137993,t10009004,2019/11/26,25414,38271549,6,T
o11398851,t10003425,2021/3/30,27949,84167951,1,F
o68491079,t10003798,2021/1/8,62298,20224977,8,T
o39653525,t10001460,2021/7/19,43375,46063712,6,T
o94770789,t10001432,2020/6/22,19726,61191602,5,T
o83068919,t10007888,2020/3/31,51847,64021237,8,T
o82116140,t10006617,2021/10/3,73764,74723019,1,F
o14617236,t10004491,2021/2/2,66995,40371213,4,F
o41160829,t10001069,2020/8/13,50617,83835758,6,T
o80653246,t10001094,2020/5/22,27798,74697986,7,T
o41809874,t10010707,2020/10/12,58075,91855014,9,T
o46969931,t10004248,2021/11/9,29298,97981434,8,F
o89791186,t10004473,2020/3/22,58855,55950447,2,T
o90318657,t10006272,2020/10/28,80661,39347212,2,T
o72428494,t10012146,2021/7/16,11506,63851547,2,F
o56211563,t10010332,2021/5/3,66648,91481892,6,T
o64303958,t10008660,2021/9/12,14740,95685199,3,T
o80244276,t10010902,2020/5/17,37510,44650313,8,F
o70271179,t10011980,2021/4/16,44620,62297194,6,F
o61978714,t10010435,2021/10/11,99845,50516220,7,F
o66867095,t10006571,2019/12/31,86059,77797127,2,F
o11985949,t10003082,2021/8/8,31250,51788053,8,T
o17338319,t10006638,2021/9/27,18215,39894506,4,F
o51524418,t10007654,2020/9/17,89733,77413414,2,T
o36344871,t10006868,2020/10/6,20501,18606660,8,F
o17287027,t10007317,2020/11/9,64501,69793276,10,T
o42402292,t10012319,2019/11/4,50798,53823561,9,T
o89461841,t10012104,2020/2/28,12906,99991856,9,T
o63195040,t10001372,2020/3/29,98835,78217605,4,T
o62512405,t10002798,2021/7/9,98094,85824216,3,F
o14528480,t10010057,2020/7/16,37275,96365644,10,F
o99131058,t10000418,2020/12/27,20276,13675972,7,F
o44304546,t10000702,2021/10/11,48490,97133167,2,F
o91541795,t10005155,2019/11/2,58266,90823344,2,F
o33692401,t10001004,2021/12/6,15657,69702700,7,T
o73656985,t10006351,2020/1/29,93619,45645690,5,F
o88014242,t10005089,2019/12/6,27388,25072555,5,F
o87709163,t10008023,2019/11/25,45314,37998073,10,T
o70734743,t10001700,2019/11/5,87812,15011930,10,F
o99969924,t10005934,2020/4/19,73352,12861620,3,T
o77638954,t10006037,2020/7/22,89204,78414049,7,T
o42453163,t10006236,2020/5/28,70711,71001264,2,T
o99710897,t10007541,2020/10/30,82437,76519110,2,T
o85388726,t10011033,2020/3/29,10443,41182537,7,T
o88164167,t10012226,2020/11/22,34213,72417108,8,T
o77035563,t10003027,2020/3/9,22361,32572220,3,T
o16721586,t10011412,2021/6/14,68788,82487411,7,F
o41574976,t10010151,2019/11/2,29453,69620195,7,F
o22136496,t10005150,2021/1/15,45852,56853066,7,F
o90980337,t10008840,2019/12/31,85518,67573070,3,F
o79026112,t10010599,2021/2/19,49825,99548359,5,T
o18256720,t10007740,2021/7/24,75730,45921985,9,T
o24620029,t10007211,2020/3/23,76911,22951677,6,T
o82678556,t10012041,2021/9/24,63116,61382597,8,T
o65504487,t10006049,2020/5/24,96658,49556548,8,T
o19556776,t10004657,2020/10/14,88667,99515072,8,T
o88435401,t10003904,2020/3/1,84464,57527037,7,F
o60486428,t10007293,2020/6/4,44924,17374179,5,F
o74567101,t10001021,2020/11/17,67241,18710786,5,F
o25431388,t10010955,2020/10/23,56289,74340940,9,T
o41025986,t10008536,2021/1/21,40483,63551809,2,T
o89455816,t10002387,2021/1/11,33283,54497056,2,F
o37854204,t10004847,2020/4/28,96587,48681761,6,F
o81189146,t10003204,2021/3/13,52133,44926723,2,F
o76304289,t10010451,2020/3/31,25904,78969063,7,T
o36394220,t10004795,2020/6/13,42383,79121434,1,F
o41272054,t10003285,2021/4/19,85462,25011608,4,T
o71351049,t10004399,2020/10/22,16706,58824412,2,F
o97587971,t10012204,2020/9/27,53548,99380819,4,F
o69261920,t10012519,2021/8/5,71107,17782176,1,F
o88018766,t10008629,2021/3/31,50506,49004980,3,T
o66349419,t10003553,2019/12/30,78884,34654055,7,T
o23314495,t10005851,2020/6/15,95894,55136119,5,T
o42971971,t10000233,2020/8/19,30052,26947730,1,F
o72290412,t10006846,2020/7/20,90538,44815389,10,F
o93428137,t10006000,2020/8/14,24203,83900040,6,F
o73298443,t10003328,2020/5/21,31258,33854201,6,F
o14775576,t10007686,2020/1/12,88729,27487564,5,F
o31293145,t10011834,2020/2/21,53463,81955089,9,T
o72335355,t10000412,2021/10/7,35690,72087826,1,T
o93523149,t10005284,2021/10/4,11510,40942706,7,F
o21564868,t10012307,2020/10/31,14718,68721399,1,T
o86421083,t10004390,2020/6/11,75082,85691370,3,T
o32967073,t10008141,2021/8/7,49244,83675302,9,F
o19656166,t10005412,2021/7/13,99880,37298883,2,T
o81635821,t10000734,2021/5/18,81895,63168344,2,T
o84514590,t10001884,2021/11/26,94775,91854101,8,F
o10478488,t10007167,2019/11/27,71376,89555401,2,F
o96404023,t10005768,2020/8/12,72761,36380548,8,T
o34231698,t10005542,2021/1/2,43902,64514088,2,T
o76305262,t10001952,2021/5/3,29377,67055808,3,T
o30299612,t10005018,2020/6/15,65995,28308285,5,F
o65658692,t10006601,2020/11/8,27218,23101113,6,T
o88414366,t10012262,2021/9/22,96096,52358464,3,F
o20613131,t10004864,2021/4/29,34939,89841868,7,F
o27820068,t10005671,2021/3/11,48414,28449481,1,T
o77396454,t10009412,2020/9/9,44308,99567317,4,T
o73659218,t10001376,2021/8/9,93311,56621516,10,F
o68000323,t10006757,2020/5/8,33152,64506542,10,T
o91052788,t10010685,2020/4/4,64919,19010042,6,T
o21362340,t10012285,2020/3/14,18517,74134342,1,F
o57852933,t10008842,2020/8/18,98347,29490424,3,T
o13219934,t10001409,2020/8/12,50864,74382400,3,F
o61048784,t10007749,2020/5/11,38900,16415040,10,T
o54457501,t10005026,2021/3/19,92270,82353353,6,F
o63062525,t10006632,2021/3/24,20495,28637483,5,T
o62128751,t10011223,2020/1/4,80921,23795070,2,F
o11781351,t10010205,2021/1/23,54094,34157836,5,F
o62347577,t10009997,2021/6/7,84309,43224768,9,T
o18487683,t10002405,2020/7/20,71385,26067582,1,T
o13398579,t10012237,2021/10/1,99764,12098072,1,F
o65718389,t10003684,2020/7/3,13704,20482720,8,T
o93128929,t10002713,2021/7/31,49230,72605659,2,F
o36570344,t10001929,2020/2/15,29283,79486884,6,T
o96772827,t10007604,2021/4/7,26837,41100005,1,F
o72025260,t10008852,2019/11/11,48446,96473982,8,F
o54303115,t10009303,2020/6/28,24052,68808752,4,F
o37051866,t10008160,2021/10/23,84288,57904661,9,F
o37830176,t10007226,2020/6/8,22847,60352476,7,F
o14337720,t10009358,2021/11/11,93002,75732345,9,F
o80361000,t10006134,2021/5/4,11120,75351099,5,F
o61113980,t10001590,2020/10/5,68082,39756994,4,T
o55589614,t10000694,2021/3/4,63565,54034160,2,T
o50289310,t10005427,2020/1/25,36736,18386709,6,F
o97979898,t10006069,2019/11/30,61184,37214327,2,F
o43563621,t10005403,2020/10/12,44554,99105211,2,F
o60096830,t10011538,2020/8/5,29386,56824012,4,F
o81610807,t10010257,2021/8/5,23114,18275255,3,T
o66486980,t10000523,2020/1/2,93781,35822306,7,T
o19614980,t10000621,2021/4/20,31806,92722573,4,T
o34817181,t10007222,2021/10/20,16117,76248406,7,F
o53187858,t10004909,2020/7/21,17928,90975295,1,F
o56134009,t10001198,2020/2/21,64995,51310131,3,F
o61313105,t10004456,2019/12/22,56254,26824874,9,T
o28397293,t10005814,2020/4/18,71929,16102502,4,T
o75524923,t10002121,2020/4/30,46802,88110195,4,T
o86888823,t10000438,2019/12/13,96395,90087410,6,F
o56323179,t10011654,2021/10/30,96498,42795516,4,T
o25423722,t10003646,2021/4/8,42385,46406579,9,T
o98949444,t10000510,2021/3/1,10475,96280337,4,F
o43655642,t10011135,2021/6/2,81508,70100644,5,F
o87447140,t10009681,2021/2/8,55969,49590563,10,T
o53403342,t10011544,2020/10/2,12452,89554160,3,T
o59789654,t10009874,2020/6/27,49451,57189775,8,T
o69757458,t10012213,2020/7/18,25832,37157691,5,T
o19385953,t10003873,2019/11/28,33578,76669343,6,T
o58429970,t10006901,2020/3/14,77578,79616648,1,T
o76593095,t10005199,2020/11/27,87801,60787467,5,T
o50426709,t10011244,2019/11/12,29634,39485638,9,F
o53854615,t10001870,2020/10/22,72913,16227550,4,F
o22262258,t10010727,2021/2/16,25675,44786623,9,T
o79261923,t10006220,2020/4/24,98268,90925603,9,F
o60230982,t10010651,2020/3/14,35768,73971470,3,T
o98024122,t10003014,2019/11/14,74318,20417028,4,F
o77060291,t10001418,2021/4/2,89167,94296571,3,F
o97841502,t10003344,2021/1/11,82850,15064434,1,F
o91199333,t10005704,2020/4/25,99120,91055227,6,T
o34290788,t10004039,2019/11/18,50441,89339004,3,F
o72388731,t10012112,2019/12/17,45780,93861386,4,T
o88520644,t10003183,2020/8/2,38587,61213996,10,T
o53990419,t10004973,2021/10/30,86605,31272996,7,F
o52454249,t10011386,2020/4/5,38837,49274163,7,T
o29480604,t10001938,2021/5/4,33289,91556027,2,F
o35742305,t10007086,2020/10/14,45253,93766555,9,F
o57874520,t10001216,2021/5/18,84887,64104001,10,F
o20884946,t10009884,2021/10/1,41996,86971261,9,F
o29401208,t10011403,2020/10/22,77056,71309172,4,T
o62478338,t10006260,2020/2/22,92725,75302306,1,F
o30177993,t10011543,2020/5/1,22412,77003842,1,T
o21620626,t10004573,2021/3/22,94324,39238921,8,F
o40781744,t10003437,2020/2/29,91078,89575056,2,F
o34026810,t10004299,2020/10/29,29081,19169694,8,F
o72960689,t10001553,2019/12/6,21356,45041010,6,F
o37344930,t10002113,2020/10/15,14713,18801913,6,T
o94475057,t10004890,2020/1/17,89529,75081526,1,T
o76509515,t10009406,2021/7/15,73715,40411613,5,T
o62732152,t10010046,2020/7/29,66214,70015813,10,F
o16181939,t10007686,2021/7/20,83896,85562533,6,T
o73618065,t10004447,2020/10/12,67346,35989641,1,F
o27467241,t10004310,2021/7/26,43850,72542239,6,F
o21260611,t10012374,2021/1/28,11818,20766850,1,F
o98098947,t10001234,2021/1/2,56236,43423220,5,F
o88042607,t10006952,2020/7/18,40752,75171681,8,F
o34599220,t10008347,2020/1/14,60001,56248164,1,T
o52249961,t10002677,2021/9/1,40131,65032353,7,F
o89963770,t10003762,2021/10/18,96395,96640056,6,F
o23683549,t10008973,2021/6/13,62997,67376059,9,F
o40358250,t10007941,2020/7/29,29126,16759852,3,F
o93825093,t10003120,2020/6/4,76028,29157183,4,T
o48385948,t10003587,2021/3/27,57241,14141584,7,T
o30806179,t10008045,2020/12/9,67382,14284529,2,T
o50887107,t10004275,2021/7/26,13666,62301184,9,T
o81398476,t10001381,2021/6/2,48282,24275543,3,F
o25249087,t10008483,2020/8/16,85066,75623671,8,T
o62942898,t10007763,2021/11/17,51750,14323370,2,F
o53578592,t10006503,2021/1/7,38862,47044815,3,T
o49250198,t10006769,2020/6/25,57148,99920300,10,F
o67700225,t10001613,2020/4/13,41518,93675086,8,T
o46532574,t10002597,2020/1/14,89653,64458045,8,T
o83564775,t10004329,2021/9/7,62676,34505899,4,T
o67146070,t10003425,2020/1/3,94491,90842250,8,T
o96672538,t10004443,2020/3/28,33022,25234474,3,F
o57982535,t10007255,2020/12/29,88018,38022844,2,T
o96877704,t10009471,2020/11/1,72850,79978473,8,T
o81789329,t10007630,2020/6/11,15499,37137752,3,T
o12238940,t10010487,2020/10/25,46238,25142598,5,T
o20587405,t10003631,2020/12/12,38466,62284555,8,F
o67329194,t10011410,2021/11/26,95932,14192381,8,T
o50870281,t10003448,2021/2/18,61820,79423304,2,T
o31603865,t10012578,2021/11/3,52302,65017326,9,F
o49551996,t10011521,2021/1/14,10457,97387033,7,F
o82779663,t10002546,2019/12/6,42265,68834133,1,T
o70241721,t10002423,2021/1/5,96891,38775665,6,F
o36334459,t10009067,2021/9/8,14746,72035451,5,T
o50836076,t10011416,2020/12/11,36368,19961614,6,T
o46265754,t10010492,2020/12/15,12151,48107309,9,F
o73189036,t10001421,2021/7/17,59388,57886006,8,T
o89728983,t10004103,2021/8/12,54778,36705484,4,T
o77101338,t10006786,2020/5/17,98753,71080603,5,T
o34154241,t10005138,2021/10/7,82650,85421137,6,T
o24482928,t10007237,2020/6/2,90019,42575565,7,T
o39831627,t10005571,2020/12/24,61122,55505976,2,T
o76969847,t10006683,2021/11/9,59921,61482463,6,T
o15866036,t10003219,2020/12/1,30924,57447792,9,F
o85186555,t10006257,2021/7/15,28307,12462588,9,F
o70254219,t10009156,2021/10/6,30529,84591747,2,F
o42367963,t10011565,2021/11/22,59284,13342278,10,T
o93599675,t10003794,2020/9/22,16924,30599156,9,T
o86884740,t10000203,2019/12/31,58007,81994505,4,T
o32385887,t10010353,2021/2/24,39433,94232147,2,T
o56263133,t10002197,2021/10/24,27779,78763771,1,T
o47030629,t10004132,2021/3/3,95419,23075644,5,F
o21048139,t10006593,2020/12/10,67244,83460290,6,T
o70196032,t10002172,2021/10/18,71461,72818065,6,F
o85048767,t10004247,2020/1/7,14782,40018843,3,F
o28153200,t10007956,2020/9/3,49215,71129948,8,T
o41099301,t10006752,2021/8/13,40178,34313303,6,T
o45396667,t10002491,2020/3/13,30181,35528447,7,F
o16621599,t10011355,2020/12/17,46571,98567734,3,F
o53527918,t10003693,2021/8/17,41504,23460731,8,T
o65540199,t10009414,2020/6/12,13657,47148334,3,F
o45424791,t10008415,2019/11/6,44490,75212420,8,T
o47914268,t10009841,2020/12/25,35898,30304436,7,F
o23892482,t10012461,2021/12/8,37382,96175041,6,T
o11072402,t10000592,2020/5/4,60431,49562702,10,T
o73045976,t10001857,2021/11/14,79044,30456988,5,F
o60718594,t10009773,2021/8/25,42701,65082647,6,F
o48944042,t10004189,2020/11/27,29868,96838619,6,F
o98505629,t10009763,2021/10/24,43709,51443689,9,F
o16539209,t10011271,2020/3/3,55177,26057047,7,T
o76124508,t10010742,2019/12/25,81499,74339457,3,F
o80156992,t10011746,2020/8/17,26960,15771212,9,F
o87960776,t10009124,2021/3/26,84394,35639213,10,T
o32847537,t10006939,2020/6/5,49636,86371484,9,T
o86259290,t10011605,2020/6/8,23211,51660079,10,F
o17119455,t10003825,2020/2/28,70335,42283809,8,T
o37588409,t10007606,2021/12/11,50062,77150125,2,T
o46943058,t10002736,2020/8/19,66069,22948224,5,T
o71981415,t10006118,2020/3/28,57065,36700932,5,F
o16764914,t10001356,2020/10/10,89796,90859556,2,T
o48161110,t10007154,2020/3/5,97399,87809726,8,F
o64285733,t10003852,2020/6/22,97163,62622725,2,T
o82089821,t10011513,2020/2/19,91220,75019436,1,F
o60130947,t10008789,2020/10/26,26576,19573740,10,F
o69144382,t10003778,2021/6/2,50047,58252537,6,F
o31027118,t10006759,2021/3/26,76164,23865695,5,T
o32715877,t10002916,2020/2/4,95937,85833180,8,F
o92584424,t10006924,2020/9/7,91152,74797877,3,F
o25474594,t10009597,2020/1/7,89187,87258117,9,F
o28881792,t10011765,2021/7/1,59520,85955610,5,F
o62256201,t10006836,2020/12/3,31675,81511567,3,T
o67664956,t10000292,2020/1/11,88499,51032341,1,T
o27119391,t10012335,2021/8/28,60349,89083828,5,F
o67313792,t10010656,2021/9/27,21550,78584108,5,F
o95937181,t10006151,2020/11/2,57956,79540949,9,T
o45430642,t10009393,2021/6/19,87811,67762563,6,F
o80905838,t10007808,2021/5/21,30065,84016109,9,F
o88968762,t10006851,2020/5/13,95714,11187523,7,T
o95892281,t10007236,2020/3/30,40198,35335725,9,T
o16739061,t10001518,2020/8/30,69654,39313425,6,F
o74176923,t10004644,2020/8/21,90197,84785571,4,T
o74130386,t10011577,2020/3/1,76149,60443457,10,F
o38104837,t10007053,2021/2/10,52267,53366369,3,F
o60633016,t10001854,2021/6/7,36550,35767227,5,F
o64593024,t10009750,2020/5/23,21573,79075278,3,T
o43953111,t10004799,2020/8/1,55716,74705387,8,T
o53056517,t10001578,2021/9/6,99219,74810753,2,F
o86338447,t10005849,2021/7/10,68834,23760704,2,F
o98755900,t10001794,2021/12/19,89819,32797670,8,F
o70939117,t10010960,2020/9/2,91147,93208806,5,F
o15908252,t10000511,2021/7/8,25225,99590637,2,F
o34096976,t10002933,2020/9/16,87150,49145585,1,F
o57260144,t10002831,2021/10/20,95759,69623570,8,F
o32381745,t10011541,2020/9/28,52773,44729711,8,T
o18807366,t10010405,2020/11/12,43347,65187637,10,T
o25075575,t10003094,2021/12/25,85165,11191788,4,F
o81274272,t10008052,2021/1/10,75012,24865612,2,T
o69821188,t10002446,2021/11/20,12105,20862791,5,T
o22071236,t10006155,2020/9/9,29718,11680961,10,T
o81839675,t10006648,2021/1/7,64280,97352771,4,T
o25974353,t10008901,2021/9/10,57157,66624967,5,F
o14717867,t10007653,2021/7/5,73698,86770606,9,T
o27515325,t10003684,2020/12/21,35746,15209265,10,F
o72574899,t10009550,2020/1/7,27014,43176573,2,F
o94189073,t10007184,2020/2/14,90931,78366660,1,T
o85747976,t10005097,2021/5/14,33361,41965105,3,T
o84639130,t10011751,2021/11/15,61441,80533524,7,F
o50772178,t10005235,2020/1/16,37223,12565117,2,F
o67760619,t10007559,2021/11/10,26477,46300842,6,F
o13699031,t10007288,2020/2/22,79221,57764580,10,F
o76330256,t10003398,2020/8/23,71075,38863313,3,T
o21022687,t10002805,2021/9/4,11947,31651766,8,T
o11126615,t10003172,2021/7/19,91670,61890683,4,T
o83354974,t10008811,2021/5/24,33830,89718130,2,F
o92985253,t10001658,2021/8/8,40936,88600252,8,T
o37734826,t10006554,2020/6/3,25820,58323457,6,F
o27522224,t10010457,2021/8/17,55935,88724990,3,T
o72694068,t10010473,2020/11/16,73505,95195034,1,F
o24765616,t10006819,2021/5/8,90379,58482278,7,F
o11342227,t10001694,2020/12/24,13763,54578865,7,T
o26433727,t10005366,2020/7/22,48551,47533402,9,F
o70734564,t10009418,2020/1/31,20705,35604059,1,T
o21187325,t10004970,2020/4/7,98569,33488614,5,F
o15454924,t10004803,2021/11/5,90906,63850681,8,T
o83763393,t10001208,2021/7/9,77139,12572257,8,T
o19342337,t10000551,2021/12/20,60442,57466138,8,T
o77079181,t10009402,2021/3/26,16621,46000058,1,T
o99035953,t10004730,2021/5/13,68930,90609996,6,F
o33229827,t10010069,2020/5/20,24926,56078632,6,F
o61185806,t10005529,2021/11/6,24109,45331714,4,F
o59235194,t10001202,2021/7/2,19886,36205073,5,T
o13723552,t10003048,2020/7/24,33182,18665649,5,F
o14732957,t10007370,2020/6/3,27043,70047292,5,F
o83623670,t10000211,2020/6/8,39006,52087590,5,T
o16603001,t10008528,2019/12/8,26911,82921221,9,T
o24019563,t10004112,2021/4/30,74016,79057858,7,F
o43760023,t10006417,2020/9/24,55623,56071380,7,F
o40247741,t10001674,2021/11/21,90586,79753813,2,T
o26656590,t10003572,2020/3/6,91211,29079713,4,F
o51590423,t10002576,2020/10/27,57668,48247093,8,T
o64839257,t10012173,2020/6/15,37614,55497508,4,T
o83707859,t10011145,2020/10/8,36578,87830326,4,T
